solution_id,param_0,param_1,param_2,objective_0,objective_1,objective_2
0,8.0,5.0,3.7720571786367585,6.351850255775969,0.3765757326058195,1.119681651262057
1,6.0,7.0,2.6109888511180124,6.130571769258073,0.48416782270638986,1.1662877157655511
2,23.0,12.0,1.0,5.391915063396192,0.806830161191402,1.054394667552212
3,5.0,48.0,3.4826588906668716,6.271726697173092,0.3970737875855569,0.9863558404278172
4,7.0,4.0,3.907904471595964,6.3312531792612745,0.3613055210716286,1.1216439208985818
5,23.0,12.0,1.0,5.391915063396192,0.806830161191402,1.054394667552212
6,6.0,7.0,2.9114545219763404,6.172078202268962,0.4406100823840106,1.1629872147413831
7,13.0,39.0,1.0202691919108926,5.826392370632465,0.7104135643852978,1.0269424489015677
8,7.0,64.0,1.0,5.469002096794115,0.7960964408435139,1.0316752475625397
9,8.0,30.0,3.5415929804511146,6.333063217382094,0.3947061141271112,0.9962814157011003
10,55.0,9.0,1.5120583145900195,5.7557622004282845,0.7195876727841447,0.9989069198516234
11,3.0,9.0,1.1266594742361706,5.618971142731175,0.7400743861090971,1.1260393409887308
12,8.0,20.0,3.390415183606357,6.270020674205906,0.40652762982773033,1.039823036685829
13,6.0,7.0,2.205703845127805,5.852878184188684,0.5315858644973184,1.1661389103937734
14,6.0,7.0,2.042348023628387,5.906793973122882,0.5522672300835938,1.16242077085874
15,9.0,54.0,2.087590114801567,6.096536024948557,0.5412977189307768,1.0076970166975545
16,48.0,10.0,1.151781423142707,5.771763368657717,0.7148925857807442,1.0161248123823199
17,18.0,31.0,1.0,5.872649582308386,0.7007882840881406,1.0205197194367117
18,64.0,9.0,1.0,5.8627118971636225,0.7027293479071406,1.013888533458958
19,44.0,11.0,1.15,5.727102548215584,0.7167476535940485,1.0043572387458117
20,12.0,16.0,1.0,5.522342937607142,0.7884502459473409,1.0919377892808675
21,8.0,6.0,2.7674718101291513,6.249342226346539,0.4539194279705034,1.1498550402609795
22,3.0,8.0,1.882325159072981,6.096077240627437,0.5923171731274202,1.1590310780547248
23,12.0,43.0,1.3515103745918184,5.867432055026133,0.6981732694868762,1.0633865920023242
24,9.0,28.0,4.0,6.312215162187085,0.39560845914961856,0.9865378187225633
25,9.0,28.0,2.5129548592737057,6.138025191087616,0.5180277242212428,1.03522419783373
26,6.0,7.0,1.9308626702039589,5.973804712236971,0.5651275107926665,1.1613185524578786
27,9.0,18.0,2.563508128570796,6.162081330799346,0.5066080873911298,1.069286996144014
28,12.0,9.0,1.0,5.531327508730852,0.7767323225983128,1.1087533299926753
29,9.0,11.0,1.6035896595392745,5.926763798532344,0.6629001361747221,1.1134006083103591
30,6.0,15.0,1.639185630961921,5.7420927869775555,0.6752901060936239,1.128572396239717
31,3.0,11.0,1.5025591926769328,5.671735121603469,0.6727748666118423,1.1459048642004097
32,25.0,11.0,1.0,5.402809983950622,0.806287259061584,1.0585149666943436
33,7.0,7.0,1.7606465525143362,6.048041936390776,0.6056708924460872,1.1554798400612936
34,3.0,8.0,1.935894182250389,6.085886106572769,0.5786393396730499,1.1594140491778615
35,7.0,17.0,1.5479148675604701,6.005589081403163,0.6432862896244814,1.0969510282113393
36,6.0,12.0,1.6440644326054852,6.031421605627759,0.6312468070810278,1.1355386646165735
37,9.0,56.0,1.655635772428071,5.807346271681503,0.7120051790625801,1.0337257027619304
38,44.0,8.0,1.0,5.414345334460844,0.8028688120767001,1.0446775414273368
39,9.0,18.0,3.6282064984420384,6.297624385762509,0.3969223807999409,1.0362264382553443
40,11.0,9.0,2.5109305309840035,6.1051361852412045,0.4994116051515656,1.1049654133658877
41,14.0,12.0,1.3824751802627517,5.887075411592293,0.6816487687106841,1.0886818759483192
42,8.0,20.0,1.7277372249756329,5.983562001874288,0.6499964317614606,1.094643131252755
43,5.0,15.0,1.5786091104626736,5.685369512280775,0.6686569577251474,1.139665968520416
44,12.0,25.0,1.0,5.459397091841428,0.7863812865715796,1.0996255213823152
45,8.0,7.0,1.4028269314701862,5.642069565577912,0.6910175427068059,1.1385916807692054
46,3.0,7.0,1.71165048233053,6.061141338871819,0.6156293313184241,1.1523024163249365
47,5.0,9.0,3.6868824966582925,6.264651585590517,0.3805712272147546,1.1191079694474353
48,2.0,4.0,1.0,5.698582402129177,0.7593097259087013,1.0868868095617543
49,11.0,11.0,1.6132871779765445,5.989391221654342,0.6388475439584163,1.1072276610281748
50,10.0,2.0,1.0,5.653200237609971,0.7548286972737371,1.0914852135501434
51,6.0,37.0,1.700528581861056,5.9551695119780375,0.6602572532831756,1.060726423115502
52,3.0,9.0,1.7824183032299394,6.067472720201526,0.609890115777728,1.15269920221415
53,7.0,7.0,1.140688797200077,5.600925412955606,0.727510215337951,1.1278564976906698
54,5.0,19.0,2.540303228173885,6.12746407843228,0.49161064458958603,1.1032224203417345
55,6.0,64.0,1.0,5.442389870481156,0.7980210700493272,1.0415997280842793
56,8.0,8.0,2.6534124442499905,6.189678247578517,0.48280219209765046,1.143934047793961
57,7.0,13.0,1.019513779154948,5.5478988920988686,0.7677750698945994,1.1120399292079424
58,7.0,6.0,1.5949934878086385,5.794117318449748,0.6589827873090082,1.1480814201191882
59,3.0,5.0,1.8062079639618838,6.076977974799681,0.5972301077282078,1.1445267018727203
60,8.0,20.0,2.7024190505553647,6.155884050176512,0.5005442191885514,1.0703431400799548
61,10.0,24.0,2.396590210818751,6.1303406886448935,0.5114865647818325,1.0501597877520914
62,6.0,7.0,2.1017964824278,5.881043818661811,0.5408369987828716,1.164919143438218
63,8.0,24.0,1.0059355696795704,5.581891779621063,0.7909520919950042,1.082803130453288
64,9.0,4.0,2.569754427699356,6.115427498527787,0.4870778727556043,1.1308383650127507
65,8.0,8.0,2.795000480605752,6.220974086775692,0.463810763370797,1.1404938165846619
66,6.0,32.0,1.440341163582489,5.721358508959889,0.6984029855233316,1.0926520815890741
67,8.0,8.0,3.6700590514108438,6.303864799614142,0.38724173917057264,1.1150761222789363
68,6.0,6.0,2.8372077880671958,6.2154024648431765,0.4593321154868694,1.1606882228704836
69,4.0,9.0,1.6730186543255436,6.011632836907557,0.6271222745121845,1.1554346283048174
70,8.0,13.0,3.607388566438321,6.318764745018146,0.3911740249905813,1.0857693762284462
71,6.0,11.0,1.129748492800559,5.598913093715652,0.7315619557377709,1.1272033440619194
72,11.0,18.0,1.0,5.578092135448856,0.7935251973361157,1.0799363239619824
73,9.0,8.0,2.6420831229231037,6.196452967383451,0.48742000661877877,1.1172933987972615
74,13.0,26.0,1.15,5.423057551448627,0.8001983101505633,1.0510274468703529
75,6.0,10.0,1.5767660488834876,5.940504404100266,0.6621443265233333,1.1477252616449691
76,4.0,10.0,1.3980063696284382,5.630246016840687,0.6887784587445264,1.1427257533273991
77,14.0,14.0,1.0,5.590597922024778,0.7905629952898078,1.0753357083965132
78,6.0,7.0,2.692454738177564,6.169319527612141,0.4758196126495606,1.1658667800999867
79,3.0,8.0,1.9912150681552898,6.079798468981963,0.5719703535368285,1.1594542982858569
80,7.0,25.0,1.3077843168887457,5.900928620506749,0.6842584773128415,1.0878083186538727
81,6.0,14.0,1.0,5.55563291664509,0.7615273008841291,1.1094361092320804
82,6.0,9.0,2.8247016832133576,6.216919971834053,0.46880191411009264,1.1506397722649517
83,6.0,15.0,1.6978920264537973,6.048337760641131,0.6224653160933041,1.1336387433713022
84,7.0,11.0,1.6453974014036878,6.019124452765244,0.6373990358881003,1.133666930177479
85,13.0,30.0,1.0704310249853526,5.461765599395132,0.7949299072083752,1.0466793400383767
86,6.0,6.0,3.882101651254276,6.326071416464709,0.3679727035906641,1.1351899673558912
87,6.0,13.0,1.4924214772162556,5.9796692415879775,0.6567454838395379,1.13242901284564
88,14.0,27.0,1.0,5.452587265493012,0.7975277796257542,1.054638357077367
89,11.0,13.0,2.5,6.144190013604595,0.4907631296915278,1.0787684317626327
90,15.0,19.0,1.0,5.427625470879546,0.7982816104512517,1.0768710974667506
91,4.0,9.0,1.0,5.5638984221283225,0.7569050643721646,1.1217766955051875
92,6.0,9.0,1.0,5.534581247418334,0.7665041481639763,1.1154587003667
93,3.0,9.0,1.6197612460296575,5.961839072402579,0.6447190681629815,1.1493531607201417
94,4.0,15.0,1.0,5.564619180587478,0.7482566572801032,1.1215135576632214
95,6.0,6.0,3.8094688901706597,6.3167094107085315,0.3714148708605428,1.1370291770885073
96,8.0,21.0,3.4942329520565893,6.270028636315548,0.4065271001847413,1.0398203876832819
97,5.0,29.0,2.6775446617680485,6.163925096486404,0.4875074597341814,1.0726230017638865
98,7.0,5.0,2.7596409198892786,6.234648207130109,0.4618701258784148,1.1496726908409547
99,2.0,10.0,1.0,5.629378272477496,0.7535414385267402,1.1117519721562015
