image_id,file,height,width,dentition,dentition_p25,vstd,metal_abs_frac,metal_abs_blobs,appliance_frac,appliance_peak,entropy,contrast_std,mean_intensity,clipped_high,flag_metal
477,477.jpg,1024,2041,136.77999999999997,93.72000000000004,0.2215091399613035,0.0,0,0.020203081373971157,41.02700000006007,7.188815264562769,44.84161834835502,82.97656793125851,0.0,True
541,541.jpg,1024,2041,136.38,90.26,0.22428537146208444,0.0,0,0.025051820903724237,50.0,6.959505890874009,41.53205685468934,83.92510977857214,0.0,True
165,165.jpg,1024,1852,136.11999999999998,93.60000000000004,0.20444906367150203,0.0,0,0.03829754071896953,53.0,7.048728921283341,46.31968522443305,86.40105104069333,0.0,True
508,508.jpg,1024,2041,135.85999999999999,88.16,0.20462492994282655,0.0,0,0.06667016853410482,54.0,7.082581600242773,38.68541424120707,101.79959754176895,0.0,True
440,440.jpg,1024,2041,135.82000000000005,91.17999999999999,0.19570756239475462,0.0,0,0.14000735392162014,66.0,7.162146501807392,43.978354095346745,82.93027828267634,0.0,True
435,435.jpg,1024,2041,135.8,98.96000000000002,0.22853668803510174,0.0,0,0.02929446799225818,48.0,7.030926215610377,41.12552388323935,86.26545495223337,0.0,True
14,14.jpg,1024,1852,135.36,97.96,0.1891039301851893,0.0,0,0.030504436502900148,52.0,7.3693690432962065,54.95329342481294,89.5938846767827,0.0,True
97,97.jpg,1024,2041,134.96000000000004,84.14,0.19592815988341655,2.052835098409209,8,0.1480885864712086,66.0,7.158150209289541,47.027906951864686,85.55469652576416,0.0,True
49,49.jpg,1024,2041,134.78,99.12000000000002,0.22738827269942263,0.0,0,0.028284313923559623,51.0,7.073406201150812,44.21061543805263,83.56764749007127,0.0,True
167,167.jpg,1024,2041,134.62,98.27999999999997,0.23019480434978398,0.0,0,0.0541442580822427,51.0,7.030966071874355,43.87402170054457,83.53344738844551,0.0,True
198,198.jpg,1024,2041,134.50000000000003,96.74,0.22314164317887275,0.0,0,0.031112745315915583,45.0,7.084503495472628,43.899834653876,84.49386706238356,0.0,True
240,240.jpg,1024,2041,134.36,101.92999999999998,0.21624910285808807,0.0,0,0.09010574292791138,58.0,7.052897474623732,40.45029128473262,86.42583278770582,0.0,True
357,357.jpg,1024,2041,134.36,85.14000000000001,0.20871699731542265,0.0,0,0.04646708716013367,54.0,7.0795621755644875,41.07886023378637,84.41531565921495,0.0,True
177,177.jpg,1024,2041,134.09999999999997,88.64999999999998,0.21228394748217191,0.0,0,0.02202135869762856,48.0,7.191264134514191,45.25613786583742,85.46015992153076,0.0,True
502,502.jpg,1024,2041,134.07999999999998,74.32000000000001,0.21596871007451035,5.850408304274568,8,0.01939495811901231,48.0,7.430834826796255,44.85446737031057,148.29869820435877,0.0,True
265,265.jpg,1024,2041,133.92,86.84,0.2222104477414586,0.0,0,0.14142156961779812,68.0,7.029383756892541,43.39321685910508,82.03437579790125,0.0,True
276,276.jpg,1024,2041,133.83999999999997,100.15,0.19506990009836492,0.0,0,0.06485189121044742,55.0,7.147321460913724,44.06714855906203,83.52590635262116,0.0,True
386,386.jpg,1024,2041,133.54,87.59,0.20904916924267813,0.0,0,0.020203081373971157,49.0,7.034204190580089,44.14024117569628,84.2612850096949,0.0,True
379,379.jpg,1024,2041,133.52,87.46,0.1849466151377883,0.0,0,0.04687114878761309,52.0,7.0731284577212445,41.71877198555167,83.95563416243436,0.0,True
267,267.jpg,1024,2041,133.26000000000002,113.97000000000003,0.24985208562627464,0.0,0,0.12667332021479916,64.0,7.07715695151189,42.62717510284067,84.90592791649497,0.0,True
3,3.jpg,1024,2041,133.14,99.07999999999998,0.19217688320640902,0.0,0,0.17293837656119312,68.0,7.169039366899048,43.269342063164274,83.6636029365294,0.0,True
486,486.jpg,1024,2041,132.62,104.88000000000005,0.2223221151217078,0.0,0,0.19475770444508195,73.0,7.126377288774811,42.87404481588397,86.71099479483983,0.0,True
37,37.jpg,1024,2041,132.48,96.03999999999998,0.18199798621368454,0.0,0,0.12263270394000493,68.0,7.229740200366231,46.62979655332096,85.00073059314558,0.0,True
478,478.jpg,1024,2041,132.2,111.4,0.19259753644740674,0.0,0,0.839236000274762,95.0,7.108182878925931,43.151470468198596,85.94133830001846,0.0,True
312,312.jpg,1024,2041,132.12,100.80999999999997,0.23816688874236752,0.04222444007159972,2,0.05374019645476328,54.0,7.001087301414935,46.43058308563184,83.39236770323257,0.0,True
148,148.jpg,1024,2041,132.04000000000002,87.54,0.2303303035788416,0.0,0,0.05131582668988674,56.0,7.005024360967964,41.95666969613196,85.90004272326699,0.0,True
12,12.jpg,1024,2041,131.77999999999997,93.84,0.1942189399976093,0.37254482053602817,2,0.002828431392355962,47.0,7.257244064806484,56.99588088839539,89.62739939176225,0.1347426112764145,True
