solution_id,param_0,param_1,param_2,objective_0,objective_1,objective_2
0,32.0,9.0,1.0,6.861406510934889,0.9649621458897236,1.1101275912116118
1,4.0,2.0,3.9792598511774084,7.866710249430613,0.6905509979788149,1.3669828027818245
2,4.0,2.0,2.88726142014091,7.75283585537372,0.7588840911664748,1.3846661272499852
3,17.0,17.0,1.0,6.877632624321274,0.9655779538331588,1.1098934663270066
4,4.0,2.0,3.983171507222389,7.866710249430613,0.6905509979788149,1.3669828027818245
5,42.0,5.0,1.0067801703397492,6.895608589744586,0.9621459899098956,1.0638231947708046
6,12.0,4.0,1.0,7.010232958022398,0.9544623819677274,1.1873117150222257
7,28.0,4.0,1.0,6.931629070047514,0.960097965665779,1.1234618824266165
8,15.0,3.0,1.0,7.033509102950368,0.9532878244835976,1.174598018652543
9,15.0,2.0,1.0,7.096596010547431,0.9515522029173955,1.1894554789724914
10,2.0,5.0,1.76885253559839,7.466457712279437,0.869978234296901,1.3381072121936783
11,5.0,2.0,1.8510652393998588,7.486763389579754,0.8628699521319366,1.3101773685676088
12,2.0,2.0,1.3311164983275874,7.293992371499141,0.9182934386021949,1.2958693726823514
13,54.0,4.0,1.0,6.890723870873621,0.9634042179577784,1.0701182990560072
14,23.0,4.0,1.0,6.96639168545118,0.9581923526294213,1.1492667591906591
15,4.0,2.0,3.593562246536661,7.843029154616039,0.7096526270415627,1.3743509772089624
16,4.0,2.0,2.161735923569962,7.608653208535726,0.8264189165280981,1.3609301666437232
17,25.0,2.0,1.000670358227437,7.063016272324791,0.9521200351769635,1.1596027645063418
18,2.0,4.0,1.4577094091786034,7.347004786519087,0.9020430248037911,1.3274198819565572
19,28.0,5.0,1.0,6.909422855261141,0.9604419357517915,1.1045832367629906
20,2.0,3.0,1.6686925626590943,7.418023388243215,0.8808387453720217,1.3354514957400159
21,2.0,4.0,1.1422259840499127,7.236867451034561,0.9316996320876985,1.2865556016850992
22,3.0,4.0,1.0,7.1050107558371565,0.9510208517186544,1.2350880545816258
23,2.0,3.0,2.001267948198863,7.519660000786136,0.8479129356811811,1.3496836495127777
24,36.0,4.0,1.0,6.902603090764316,0.9610727882808864,1.0962261710417809
25,29.0,7.0,1.1282077466945701,6.887337431179147,0.9620518199139251,1.0832752203274365
26,6.0,4.0,1.0,7.053289913583164,0.9527482443841716,1.2144390024902911
27,4.0,2.0,2.737002751796192,7.728702269112175,0.7706468517793165,1.3825687295710272
28,4.0,2.0,3.781818205911093,7.853098408933624,0.6997952305894989,1.3704312686318403
29,4.0,2.0,2.1284421813856533,7.588265421638652,0.8296350108677566,1.3579141103172716
30,32.0,3.0,1.0,6.9718656146476885,0.9554402442550975,1.1284407721499778
31,4.0,2.0,2.809111048707573,7.745023529967591,0.7653494021106397,1.3831745433094347
32,4.0,2.0,2.1033926883690937,7.580024763193304,0.8332336419774803,1.3548164180811997
33,19.0,2.0,1.0,7.075234028599406,0.9520384917844777,1.1725325193286338
34,4.0,2.0,3.2788375894313324,7.806441991182998,0.7292682010933085,1.3800178333889404
35,4.0,2.0,1.5823202920845285,7.399753153916887,0.8899189354414656,1.3134380080231378
36,4.0,2.0,2.674389047608173,7.720935981324065,0.7761672521621947,1.3808319586202675
37,29.0,4.0,1.0,6.974448541285774,0.9548419487305326,1.1409457546238686
38,4.0,2.0,1.9274303455467052,7.536954805056515,0.8519949531346452,1.343752506627882
39,47.0,3.0,1.0,6.947935129491178,0.9601149902899869,1.0876597369483543
40,2.0,9.0,1.006101267963508,7.19605691805129,0.9444781819499644,1.2431613514235589
41,4.0,2.0,3.3686337428297994,7.816142528273421,0.723307325981008,1.3795136346980792
42,2.0,5.0,1.2256602073492386,7.27871252627429,0.9245937147051307,1.2930640045126924
43,4.0,2.0,3.0138183466084874,7.772580754058956,0.7488372738340949,1.3843509070601152
44,17.0,4.0,1.0141775771044224,6.953529957880043,0.9561554822555848,1.1557864890471503
45,2.0,2.0,1.2308540560030496,7.259642236302835,0.9284565029683308,1.2811767947449522
46,4.0,2.0,2.049153913433244,7.562387207075025,0.838156870605512,1.3527363925718068
47,4.0,2.0,2.2216382871481204,7.624515872574705,0.8197043886083635,1.364772573704588
48,4.0,2.0,2.567849890553349,7.7037819396488185,0.7862908383115782,1.3787237180266636
49,9.0,2.0,1.0,7.111244834805956,0.9512564198861924,1.2065228818391225
50,2.0,3.0,1.0,7.150962818380421,0.9467247022510115,1.2569599314668194
51,2.0,2.0,1.0,7.156432101200233,0.949945110260972,1.2464577182264336
52,2.0,5.0,1.3376201126358587,7.324928607079668,0.9135041916749982,1.3077038673600743
