solution_id,param_0,param_1,param_2,objective_0,objective_1,objective_2
0,23.0,12.0,1.0,4.9854343375521655,0.7851166308827474,1.065726570416441
1,10.0,64.0,2.5575754614140136,5.762918631436513,0.4830026946884063,0.9876425906199604
2,5.0,10.0,2.4461844720968715,5.389031722700548,0.48147712115213703,1.1584031486388497
3,10.0,6.0,3.578906811259963,5.962583656328973,0.356328838269491,1.1167156605489754
4,23.0,12.0,1.0,4.9854343375521655,0.7851166308827474,1.065726570416441
5,5.0,15.0,3.719561916721911,5.919354962890384,0.3481188372777414,1.1181377604194072
6,42.0,6.0,3.2390149799456838,5.87590074457379,0.3734099669821485,1.0089192010199834
7,5.0,8.0,2.7729346457322706,5.843548463903333,0.4250731383931916,1.1488987806395325
8,5.0,10.0,2.040681926422385,5.506767509130907,0.5230893419309972,1.1527015875038906
9,5.0,10.0,1.9262364245360122,5.55673479373798,0.5360141225973943,1.1513401094138953
10,50.0,5.0,2.652290018045061,5.757106930995116,0.48388733088941227,1.0142496293432437
11,5.0,11.0,2.3672351007732733,5.364482326266125,0.4924651026896999,1.1530981429129996
12,6.0,15.0,1.545783419627965,5.4095000698315365,0.6531987228528199,1.1220530034322704
13,5.0,4.0,1.82529001211365,5.681006448201461,0.5652122980898326,1.1296754279156953
14,64.0,9.0,2.234931656791225,5.71044364448933,0.49019468873445365,0.9989800120736269
15,8.0,33.0,3.5033428493411103,5.8880193869097095,0.371029463741946,0.9954928082582941
16,35.0,13.0,1.315732546348395,5.256690484995024,0.6893145894552458,1.0274402968249463
17,10.0,57.0,1.4556524369716277,5.535546510941973,0.6679094764143235,1.0630106435131104
18,5.0,9.0,2.7392037570866865,5.828247860393186,0.432561496681068,1.1465530696798438
19,5.0,10.0,2.611833792351007,5.82093727055881,0.4422315500458233,1.155923337628631
20,5.0,14.0,2.556255436073751,5.80040386708227,0.45199737424975445,1.1481110681707913
21,36.0,15.0,1.718865860429574,5.458060637241709,0.6714735848599039,1.03907463199398
22,5.0,10.0,1.4592656188387152,5.234279223904139,0.6623878120728779,1.1377688448169028
23,10.0,18.0,1.0,5.109548486516434,0.7264698565804111,1.1118140220302202
24,13.0,13.0,2.4255075659092564,5.720208066260977,0.48732467847235866,1.080622915301217
25,10.0,64.0,2.5,5.762918631436513,0.4830026946884063,0.9876425906199604
26,13.0,5.0,2.5,5.695955455981824,0.47613622790633797,1.1127388706738435
27,12.0,3.0,1.5672033718581506,5.463772945720068,0.6441096568811707,1.1203580048870916
28,29.0,14.0,1.4227542159863475,5.091301720447247,0.7728932585345949,1.0520158196505265
29,8.0,12.0,1.0873472719336232,5.133720739536691,0.7189817882938598,1.1107356646722473
30,3.0,14.0,1.0,5.196696519259418,0.7441802666087847,1.1005978397769252
31,60.0,8.0,1.4584871684205676,5.283422049135689,0.6879974212818816,1.0288586303713492
32,50.0,2.0,1.5924830510285894,5.5780388466530955,0.6399877898674394,1.0750151568197197
33,62.0,9.0,1.0,5.511196811469678,0.6700144353242014,1.0431256478540525
34,12.0,7.0,1.2463354134922242,5.148102889951084,0.7104406687537967,1.1185108731679443
35,5.0,23.0,1.0,5.1461676872411015,0.7499782170317515,1.1093021215336332
36,4.0,20.0,3.5453328793284613,5.903338824848255,0.363557948530417,1.0709365931485881
37,15.0,9.0,1.0,5.032981080067657,0.7672939251630632,1.0882879546952127
38,14.0,4.0,1.5371401695288363,5.487846056879254,0.6430557585544445,1.126048948005672
