image_id,degradation_type,pareto_size,processing_time,compromise_H,compromise_SSIM,compromise_VIF,compromise_Rx,compromise_Ry,compromise_Clip,consensus_votes,consensus_total,entropy_improvement,contrast_improvement,val_ssim_degraded,val_ssim_enhanced,val_ssim_recovery,val_vif_degraded,val_vif_enhanced,val_vif_recovery,SMARTER_selection,TOPSIS_selection,BellmanZadeh_selection,PROMETHEEII_selection,GRA_selection,VIKOR_selection,CODAS_selection,MABAC_selection
360,low_contrast,100,1347.9658226966858,7.415731664685454,0.8724441389861132,1.1852788117664568,6.0,2.0,1.8453793800042155,2,8,1.0150744865256538,0.14983020207075218,0.8106420981307318,0.8540749790224763,0.04343288089174446,0.6182589523096912,0.9249046315002619,0.30664567919057073,47,66,25,4,57,26,80,47
169,low_contrast,100,1345.9957191944122,7.536954805056515,0.8519949531346452,1.343752506627882,4.0,2.0,1.9274303455467052,2,8,1.055625868946322,0.18617443624931201,0.8072765667095663,0.8702693202079497,0.0629927534983834,0.5597610696057854,0.9245436131350209,0.36478254352923545,47,88,11,1,1,38,51,47
414,underexposure,100,1350.6451125144958,4.0483995587849995,0.6103588838296434,1.0690743772663662,25.0,5.0,1.42639571157277,4,8,0.366039032649224,0.0411767944724713,0.17334872873906965,0.30884430092078274,0.1354955721817131,0.4148665386205797,0.515243736842135,0.10037719822155527,52,22,35,32,52,52,22,52
24,skewed_histogram,100,1353.7672114372253,7.554899374076619,0.7785779980429485,1.0092087355861294,3.0,5.0,1.6985091915982853,3,8,0.8374903053874743,0.0844160707251097,0.7178272372420186,0.9146633531234717,0.1968361158814531,0.8379073754213101,1.0838245033949812,0.24591712797367105,91,98,92,47,98,29,98,91
465,poor_local_contrast,100,1352.5552110671997,7.776697580065472,0.8777376156020514,0.9917331105754941,4.0,3.0,1.5511666894451495,3,8,0.45115392142329824,0.09699001832801396,0.9876568814522279,0.9178973168417552,-0.06975956461047261,0.7980108847078825,0.9871707679321484,0.1891598832242659,67,92,19,51,92,19,92,67
161,underexposure,100,1342.7956278324127,5.198551649521541,0.6303126305827937,1.0679202375610815,7.0,10.0,1.5188604981600076,3,8,0.9499507910349538,0.0785676481927885,0.2658553198663121,0.4587869849953098,0.19293166512899768,0.5729081571420286,0.7391553109525784,0.16624715381054977,76,87,94,4,60,76,38,76
390,poor_local_contrast,100,1337.7181189060211,7.822236192408204,0.8889318322419915,1.029362370866016,4.0,2.0,1.4488669818638014,2,8,0.4240097970655299,0.11757573876530314,0.9830963531900729,0.9179382550183618,-0.06515809817171114,0.7621628427301205,0.9236465477202094,0.1614837049900889,90,51,42,64,47,56,31,90
405,underexposure,100,1342.7881071567535,4.463605428943247,0.6040966742140528,1.0802081404049835,17.0,7.0,1.6633267905056164,3,8,1.0339187643888983,0.04319159426488384,0.16971791626801147,0.3387355965634113,0.16901768029539982,0.39857996145647373,0.5392098165956931,0.14062985513921938,96,38,90,49,36,96,92,96
349,overexposure,100,1342.187650680542,7.849305706380038,0.8998373780730033,0.9890170571207828,4.0,2.0,1.6216662053117266,4,8,0.768150574382493,0.09113965314918743,0.8218298151377915,0.8452193139278499,0.02338949879005836,0.8963277159842544,1.1114550079492087,0.21512729196495428,16,4,16,9,4,16,10,16
116,skewed_histogram,100,1342.5041964054108,7.576656598006994,0.7768488018845182,1.033417061671156,5.0,4.0,1.6828215820465497,4,8,0.810846782060274,0.09953211924183114,0.7268429030986837,0.9069842807831562,0.18014137768447247,0.8244989340719938,1.105339816207309,0.2808408821353151,21,75,21,13,75,21,75,21
45,low_contrast,100,1371.5557279586792,7.463188665073282,0.8776827285456545,1.222764549764419,10.0,2.0,1.6165675357015612,2,8,1.0508567923520191,0.1619888595031166,0.7787373331778694,0.8343842443610344,0.055646911183165004,0.6488588764459278,0.93798330553793,0.2891244290920022,91,57,50,1,30,25,74,91
240,overexposure,100,1370.601485490799,7.808524346138363,0.8976527402677671,1.043873778697972,4.0,2.0,1.490273519542201,2,8,0.7965155163930024,0.10446144558659609,0.7798848585722598,0.8255903064091731,0.04570544783691333,0.8713692019548466,1.072400799581016,0.2010315976261695,81,36,39,29,97,64,36,81
313,poor_local_contrast,100,1524.6947424411774,7.799007970030356,0.8956585887370033,0.9840589754012882,4.0,2.0,1.53799887142814,2,8,0.4206794023466305,0.13385038499502566,0.9822267690844985,0.9193765381413278,-0.06285023094317066,0.7832472421094759,0.9009183462019602,0.11767110409248427,33,59,17,14,51,17,51,33
6,skewed_histogram,100,1385.9460077285767,7.42848117930868,0.7197889799086143,1.0828093938381653,7.0,3.0,1.7885818506272244,3,8,0.8946682017648495,0.11170829334630705,0.6598791577909535,0.8918349420642565,0.231955784273303,0.7877647754189963,1.1030118673724127,0.3152470919534165,19,31,81,1,19,24,14,19
550,low_contrast,100,1530.6550045013428,7.294708859422353,0.8204721659393185,1.5338596806437348,5.0,2.0,2.2170841193780833,2,8,1.262849790025161,0.18537741883909079,0.7203890956492183,0.83794899601181,0.11755990036259178,0.4464848021633121,0.8378287805528767,0.3913439783895646,40,87,29,4,4,11,33,40
432,skewed_histogram,100,1412.9820971488953,7.5433373065908835,0.7222803380035504,1.0555522143276637,5.0,3.0,1.6626892338681039,4,8,0.9131676082793172,0.11674772519308124,0.6474100885310318,0.8871547167793176,0.2397446282482858,0.7765657486703994,1.0327289672514013,0.2561632185810019,84,50,55,4,84,84,95,84
260,low_contrast,100,1424.3668720722198,7.369443715990546,0.8558940101879782,1.462676617574739,2.0,2.0,1.9859945289821574,2,8,1.034002501262882,0.17232847318029051,0.7950154309643739,0.8812638339959632,0.08624840303158932,0.470348934787379,0.8460900589435658,0.3757411241561868,71,34,80,99,99,22,1,71
