solution_id,param_0,param_1,param_2,objective_0,objective_1,objective_2
0,25.0,11.0,1.0,6.527376528438387,0.9731242715032169,1.162664772852193
1,22.0,17.0,1.0,6.56987742511652,0.964856214994137,1.1060554784871348
2,2.0,2.0,3.8943853452965813,7.670482294142817,0.6654072862618541,1.5638405803534376
3,2.0,2.0,3.4646809918532586,7.617179886929124,0.6979201307444824,1.5662250889603377
4,4.0,2.0,4.0,7.751319600387242,0.6704820547277193,1.558969553407954
5,41.0,2.0,1.0,6.8082425721384725,0.9542616059273622,1.1836478288538501
6,50.0,3.0,1.0,6.672064743588989,0.9636231990806727,1.1525166816497265
7,22.0,5.0,1.0,6.626046480250692,0.9619751868186184,1.2009303325421716
8,23.0,3.0,1.0,6.697445070770415,0.9574284650558689,1.2243154082020176
9,7.0,4.0,1.0,6.721587661995644,0.9541917640310079,1.273778207931148
10,5.0,2.0,2.234425218673765,7.372043073537492,0.830554863025859,1.4896594416537698
11,35.0,8.0,1.0,6.548301455408638,0.969118499249492,1.166848972273132
12,12.0,9.0,1.0,6.626448914802857,0.9603909348334944,1.2089671116012246
13,3.0,5.0,1.0,6.788479260042841,0.9513174982725896,1.3030449604823218
14,15.0,3.0,1.0,6.74712441553894,0.9550959339555941,1.261193432450239
15,2.0,2.0,1.8391612180248007,7.187259684397904,0.8646691074085603,1.4640514388597339
16,4.0,2.0,3.901054205104816,7.7389869886809715,0.6781056635080445,1.56301626661936
17,3.0,2.0,2.0074853444666974,7.270883643097214,0.8511780410481639,1.4775110332449213
18,17.0,3.0,1.0066353741004108,6.7580686422328275,0.9537771013990044,1.2529258914200574
19,2.0,2.0,1.6339092576751924,7.134007016613209,0.886803824259984,1.433350627627175
20,4.0,2.0,1.3970330726916682,7.059889288430238,0.9138235506533078,1.390491197991946
21,3.0,2.0,2.528013744068271,7.419472828135492,0.7971538413313388,1.5280680281038381
22,56.0,4.0,1.0,6.567214180277518,0.965882877298193,1.1269307569488094
23,2.0,2.0,1.0,6.832051279373451,0.9491871530627098,1.3138495882737387
24,4.0,2.0,1.6373727142303172,7.151739505728301,0.8906595117184367,1.424976731252852
25,5.0,2.0,2.6074438965086806,7.478856575188686,0.7914401545963452,1.5211569124888757
26,7.0,2.0,3.791287677556794,7.714127001709109,0.6887147383475711,1.545597871755554
27,2.0,2.0,3.093357400899742,7.554483289569304,0.7319404042681169,1.5605476783462964
28,2.0,2.0,2.1881126891648295,7.305518981891973,0.8256749722916179,1.5055667228236769
29,3.0,2.0,1.9605669333806373,7.25322820976689,0.8555567199010292,1.473757958197391
30,7.0,2.0,2.466843961307018,7.440463912325609,0.8056441401160003,1.4975473537707706
31,15.0,4.0,1.0,6.6713015612982165,0.9575306391538022,1.2327511285140855
32,2.0,2.0,1.2332083442734592,6.973562875554142,0.9287162776520717,1.3601722696593417
33,18.0,5.0,1.0106714956582583,6.651129901355178,0.9594642058262267,1.2265348387808446
34,54.0,4.0,1.0,6.567214180277518,0.965882877298193,1.1269307569488094
35,11.0,2.0,1.0,6.871965293353945,0.9519376674397829,1.2886969325408204
36,2.0,2.0,2.8015797196516328,7.510897571812324,0.7605684366186005,1.5504576396492094
37,28.0,2.0,1.0,6.84799758310663,0.9537212429977066,1.2452755211412474
38,2.0,2.0,1.8820346322174761,7.174073874499488,0.8604431285257713,1.4692945317614179
