image_id,degradation_type,pareto_size,processing_time,compromise_H,compromise_SSIM,compromise_VIF,compromise_Rx,compromise_Ry,compromise_Clip,consensus_index,consensus_votes,consensus_total,entropy_improvement,contrast_improvement,val_ssim_degraded,val_ssim_enhanced,val_ssim_recovery,val_vif_degraded,val_vif_enhanced,val_vif_recovery,SMARTER_selection,TOPSIS_selection,BellmanZadeh_selection,PROMETHEEII_selection,GRA_selection,VIKOR_selection,CODAS_selection,MABAC_selection
216,underexposure,100,1355.7756106853485,6.169319527612141,0.4758196126495606,1.165866780099987,6.0,7.0,2.692454738177564,78,4,8,1.2203186492485427,0.14392952604018583,0.327857883112222,0.6357369169600077,0.30787903384778564,0.6002603502077845,0.9393727266065846,0.3391123763988001,78,75,49,0,78,78,22,78
233,poor_local_contrast,100,2101.9528234004974,7.82104787348138,0.9315588353711742,1.0063224833689917,2.0,5.0,1.1792266933589273,36,4,8,0.23001064835202722,0.01785365153356333,0.9954282267796748,0.9524209392972853,-0.04300728748238947,0.8859844395880443,1.0951118994718978,0.2091274598838535,36,2,34,36,2,36,2,36
24,skewed_histogram,100,1353.7672114372253,7.3704167599884,0.8558348601416487,1.02672533167046,3.0,4.0,1.146853227023866,91,2,8,0.6519294670678697,0.05777805625865645,0.7178272372420186,0.901968816184931,0.1841415789429124,0.8379073754213101,1.023573432304539,0.1856660568832288,91,25,92,5,2,55,25,91
240,overexposure,100,1370.601485490799,7.782856357592529,0.9054071305906028,1.0478885991896707,2.0,2.0,1.4087942975356522,53,2,8,0.7088088546971312,0.10461273090734485,0.7798848585722598,0.8273485331274055,0.047463674555145774,0.8713692019548466,1.0556447081067042,0.18427550615185762,53,80,39,55,4,28,4,53
26,overexposure,100,1471.1776745319366,7.713679754724623,0.8497951148548714,1.0891857511749805,2.0,2.0,1.8822294155686168,4,5,8,0.7701968606403486,0.08762197656186693,0.8939393618537583,0.9587313432262684,0.06479198137251008,0.6927963736833805,1.0383090781729722,0.3455127044895917,4,43,57,0,4,4,4,4
260,low_contrast,100,1424.3668720722198,7.725013309737411,0.7010404209936308,1.533071237526041,4.0,2.0,3.8102265995946905,2,4,8,1.4141983834685705,0.26402851034875197,0.7950154309643739,0.8623748985206865,0.06735946755631261,0.470348934787379,0.9900612040138833,0.5197122692265044,2,65,80,99,2,75,2,2
264,poor_local_contrast,100,2000.9278409481049,7.7157171566533105,0.9377691596595842,1.012313044293747,4.0,2.0,1.1405977604255348,99,3,8,0.30044547677140176,0.09158206794692658,0.9863223909966632,0.9479249125303475,-0.03839747846631569,0.7964703536930403,0.9151674609565665,0.11869710726352622,99,99,48,85,0,66,0,99
279,underexposure,100,1364.0724692344666,4.616122819302422,0.4303223062187274,1.13897502022338,6.0,8.0,2.671150255692843,1,4,8,1.1340523739810364,0.08485457282012443,0.17793003517755998,0.39767155488823214,0.21974151971067216,0.4548662095931856,0.6623275430345931,0.2074613334414075,1,36,55,30,1,1,47,1
286,overexposure,100,1631.6410536766052,7.637207265515883,0.9546043466970484,0.9984926395450946,4.0,2.0,1.0458854604362355,38,3,8,0.6438076705954572,0.05760014449160905,0.7738505526653884,0.8018655950142551,0.02801504234886676,0.8537759973109985,1.0241849215683385,0.17040892425734,38,38,58,24,3,88,3,38
29,overexposure,100,1430.9599871635437,7.644661985866853,0.9268476960078936,1.0574624628513905,2.0,3.0,1.2021884223777406,49,3,8,0.683514689677784,0.08125806807124897,0.719751865197425,0.770867846444881,0.05111598124745609,0.8221942714067486,1.0180819807113255,0.19588770930457688,49,49,38,8,2,76,2,49
291,skewed_histogram,100,2098.9560735225677,7.45182550276459,0.9443284588852532,1.0306873933779,4.0,2.0,1.011257180617362,5,4,8,0.49028052990295556,0.04581878719043453,0.9337310460692174,0.9278897642880434,-0.005841281781174046,0.866571719024435,1.0583934297649433,0.19182171074050836,5,24,59,1,5,17,5,5
296,underexposure,100,1345.3362212181091,4.355783725598463,0.621301459394963,1.037683670090155,8.0,22.0,1.5945067974898106,37,5,8,1.0171907248383971,0.060273946994462035,0.20205454568774753,0.37217341426053474,0.1701188685727872,0.4826107698137123,0.6036282462463856,0.12101747643267324,37,37,37,53,4,37,4,37
303,overexposure,100,1365.8990252017975,7.597758422849066,0.9545771970185882,1.0049876268739646,9.0,2.0,1.0,4,3,8,0.6854492860951957,0.046946385306158356,0.8139656975280855,0.8361345563440534,0.022168858815967973,0.8924503246931671,1.0568554681542863,0.16440514346111923,65,4,55,21,4,29,4,65
308,poor_local_contrast,100,1337.4262416362762,7.758120629504335,0.944965221448642,1.0148036370315563,3.0,4.0,1.0,3,3,8,0.2153792239636232,0.055217918059778215,0.9900338966937946,0.9570590070427207,-0.03297488965107387,0.8353397940524587,0.9577916979851944,0.12245190393273564,30,3,32,50,3,75,3,30
312,low_contrast,100,2117.4412372112274,7.6575912695190596,0.6800862163594571,1.5145350376913589,4.0,2.0,3.83286198174014,34,3,8,1.6775734977757333,0.28328292620041245,0.7323366240164005,0.8082530401257583,0.07591641610935773,0.46962724805709843,0.9656344304103556,0.49600718235325714,34,80,41,4,34,80,0,34
313,poor_local_contrast,100,1524.6947424411774,7.742174194908637,0.9169900780623532,1.0045612624143971,7.0,2.0,1.293078259392619,25,2,8,0.3668676420329726,0.10783253828670691,0.9822267690844985,0.9384014446830625,-0.04382532440143594,0.7832472421094759,0.9038204148170539,0.12057317270757795,25,90,17,17,4,48,4,25
330,underexposure,100,1344.991605758667,3.936011152304749,0.5955985868094211,1.0622182036581431,12.0,5.0,1.558072890170383,97,5,8,0.9637490141236467,0.04773888110618063,0.1572664731661757,0.31180103677052007,0.15453456360434437,0.3964826863840884,0.508058515383705,0.11157582899961654,97,97,83,87,11,97,97,97
337,low_contrast,100,1368.566217660904,7.544523595917852,0.6614741718620875,1.6666501676193974,2.0,2.0,3.877145929498346,41,2,8,1.6069869245874466,0.3012211328337205,0.7606064446839587,0.8442603427077229,0.08365389802376422,0.4381908154164205,0.9766237545712249,0.5384329391548044,41,83,76,5,0,63,0,41
339,underexposure,100,1494.0119743347168,4.432215640658747,0.5982001391555932,1.0198626565238875,12.0,11.0,1.4153628906631073,87,3,8,0.4177662987675199,0.05563689859517762,0.22897687875457515,0.3862691485813815,0.15729226982680636,0.48810644380841794,0.5784598587837811,0.0903534149753632,87,91,54,83,28,87,28,87
34,underexposure,100,2146.2481002807617,3.1781735880400737,0.2696390310358606,1.445779402683452,5.0,17.0,3.5901979498167726,7,3,8,1.1450852555376416,0.1561037085351559,0.16065401299424895,0.22689705020473666,0.06624303721048772,0.2448381649495101,0.3925324089782112,0.14769424402870107,10,64,96,7,7,15,7,10
345,overexposure,100,1346.198246717453,7.828668832406831,0.9427080088748718,0.9692663391005266,2.0,2.0,1.2626844572310634,48,2,8,0.6308346034807526,0.07875515953089024,0.8483290437778178,0.8699519140867633,0.021622870308945497,0.8928109488253875,1.0482750814625554,0.15546413263716796,48,4,20,10,11,72,1,48
348,skewed_histogram,100,1436.8291070461273,7.767503480224063,0.955174089870864,1.0156146678537483,2.0,6.0,1.0,3,3,8,0.6030911341053731,0.05525995706483372,0.8168444689752873,0.8451260189665178,0.02828154999123056,0.9359946468279831,1.0706607018101464,0.13466605498216333,62,3,67,25,3,32,3,62
349,overexposure,100,1342.187650680542,7.849305706380038,0.8998373780730033,0.9890170571207828,4.0,2.0,1.6216662053117266,16,3,8,0.768150574382493,0.09113965314918743,0.8218298151377915,0.8452193139278499,0.02338949879005836,0.8963277159842544,1.1114550079492087,0.21512729196495428,16,15,16,66,4,66,4,16
355,skewed_histogram,100,1343.719583272934,7.7132422107757215,0.9497724311567438,1.0322967941275063,2.0,4.0,1.0,19,3,8,0.573951926052187,0.042610904247044445,0.826544361147281,0.8580380423356295,0.0314936811883485,0.9030464079842423,1.0698635007687298,0.16681709278448753,19,19,77,36,3,51,3,19
360,low_contrast,100,1347.9658226966858,7.598661253221988,0.7979950711601441,1.1930159879178246,3.0,2.0,2.534656979430248,68,3,8,1.181957756450407,0.20349994329532914,0.8106420981307318,0.8427662192011016,0.03212412107036977,0.6182589523096912,0.9822209831749972,0.363962030865306,68,47,25,4,68,59,46,68
373,low_contrast,100,1610.48774933815,7.709474576974552,0.8026784796258195,1.2166623462753932,5.0,2.0,2.413923673690099,4,4,8,1.0339408131395142,0.18472364356521542,0.8515335728211333,0.8747902597867444,0.023256686965611117,0.6640027268296459,1.0161628802273797,0.35216015339773377,4,33,76,89,4,4,31,4
38,poor_local_contrast,100,1352.2975189685822,7.845514413734231,0.91876100593894,0.969771616007297,4.0,2.0,1.4881205519718,85,4,8,0.30219202783589694,0.09501374560579362,0.9880831978579975,0.9426420880533821,-0.045441109804615354,0.8106863546205163,0.9352915725830165,0.12460521796250024,85,17,40,85,0,85,0,85
383,low_contrast,100,1567.2788667678833,7.655421741140728,0.7203149212772149,1.390462924331034,5.0,2.0,3.2902064985700994,90,2,8,1.3988411566024626,0.24355630079477805,0.771435999252163,0.8164444204609451,0.04500842120878212,0.5424311759175796,1.0256605456330148,0.4832293697154352,90,19,53,0,65,4,4,90
390,poor_local_contrast,100,1337.7181189060211,7.803605758324766,0.8976257924308947,1.0322390121674494,4.0,2.0,1.3742693512438804,94,2,8,0.410329254970339,0.11219031882577868,0.9830963531900729,0.9236196215736329,-0.05947673161644007,0.7621628427301205,0.9178808043625891,0.15571796163246865,94,93,42,25,4,76,4,94
402,underexposure,100,1363.1534161567688,5.82093727055881,0.4422315500458233,1.155923337628631,5.0,10.0,2.611833792351007,19,2,8,1.2240145619919467,0.14032885358912434,0.2884264041005262,0.5800615779235202,0.291635173822994,0.5769324536810978,0.8858459355290141,0.30891348184791634,19,52,93,3,95,95,81,19
405,underexposure,100,1342.7881071567535,4.582245542684869,0.4546014042973279,1.092453976626797,15.0,8.0,2.65,36,4,8,1.1180875494550464,0.0665902811761746,0.16971791626801147,0.3768462365008405,0.207128320232829,0.39857996145647373,0.5731548470737634,0.17457488561728968,36,65,90,35,36,36,38,36
41,skewed_histogram,100,1347.740578174591,7.133180393273367,0.4354378659284872,1.3220192197025045,5.0,2.0,3.0612044641062983,11,3,8,1.2653665404292518,0.27024274828436623,0.690497167691957,0.8195792054025115,0.1290820377105545,0.6641063747723664,1.1912588514385944,0.527152476666228,11,64,85,4,11,71,90,11
414,underexposure,100,1350.6451125144958,4.048399558785,0.6103588838296434,1.0690743772663662,25.0,5.0,1.42639571157277,52,5,8,0.366039032649224,0.0411767944724713,0.17334872873906965,0.30884430092078274,0.1354955721817131,0.4148665386205797,0.515243736842135,0.10037719822155527,52,52,35,45,52,13,52,52
432,skewed_histogram,100,1412.9820971488953,7.5433373065908835,0.7222803380035504,1.0555522143276637,5.0,3.0,1.662689233868104,84,3,8,0.9131676082793172,0.11674772519308124,0.6474100885310318,0.8871547167793176,0.2397446282482858,0.7765657486703994,1.0327289672514013,0.2561632185810019,84,57,55,4,84,20,65,84
439,overexposure,100,962.6707084178925,7.794404358823451,0.9616464338031572,0.9943033777619132,2.0,3.0,1.0,3,4,8,0.5293623553926388,0.04937160603765017,0.8867363125220273,0.8923931558033003,0.005656843281272916,0.9411008613637292,1.0561509613426772,0.115050099978948,35,3,21,3,3,29,3,35
45,low_contrast,100,1371.5557279586792,7.658037221994565,0.7941133055854988,1.2482438845439128,5.0,2.0,2.5,41,3,8,1.2420186128056132,0.23013644619744578,0.7787373331778694,0.8285301331542698,0.049792799976400404,0.6488588764459278,1.0052616208522016,0.35640274440627384,41,55,50,1,41,4,4,41
459,low_contrast,100,1341.674616098404,7.413845654036258,0.6841217375969331,1.906743416050022,2.0,2.0,4.0,0,5,8,1.7560459809139033,0.2980529351788571,0.7361940208731778,0.829078716428162,0.09288469555498424,0.3585169830669388,0.9009353252870049,0.5424183422200661,0,11,30,0,0,7,0,0
460,poor_local_contrast,100,1854.8875887393951,7.807508182325248,0.933358367169942,1.027274188825295,2.0,2.0,1.1391535679261038,43,2,8,0.3526271231795155,0.09374461461585165,0.9948070857101489,0.9519755387647821,-0.04283154694536673,0.8851729268866041,1.0271141311830019,0.14194120429639778,43,68,93,30,48,29,48,43
462,poor_local_contrast,100,1333.2539691925049,7.746976930228327,0.9543835144351918,0.987264400687172,3.0,3.0,1.015,32,3,8,0.11339193196011088,0.019764080643004833,0.9836184394576966,0.9595077319571415,-0.024110707500555106,0.7796191932608194,0.8805420743531819,0.10092288109236247,32,0,56,32,0,73,0,32
465,poor_local_contrast,100,1352.5552110671997,7.675013720136392,0.9238607580193524,1.0022072325215976,4.0,3.0,1.1635938528472498,72,3,8,0.35866183891774206,0.06819897002115166,0.9876568814522279,0.9470899245423167,-0.04056695690991119,0.7980108847078825,0.9517481523287,0.15373726762081752,72,72,19,51,3,19,92,72
470,low_contrast,100,1342.268260717392,7.655530809901101,0.6808559993651934,1.6621806958033598,4.0,2.0,4.0,0,4,8,1.5493379262070617,0.280507281659117,0.7563383085298252,0.8403683728258532,0.084030064296028,0.4133128363324957,0.9693816001558434,0.5560687638233477,0,57,47,0,0,77,25,0
476,low_contrast,100,1336.237875699997,7.479208843870747,0.7032955951328624,1.8326400541960648,4.0,2.0,3.978669934627143,1,4,8,1.6493411634213597,0.25129331341425054,0.7801112752474911,0.8438458581666397,0.06373458291914857,0.3758999212208569,0.9743305880675419,0.598430666846685,1,58,26,1,90,1,90,1
478,poor_local_contrast,100,1611.973762512207,7.717139577619968,0.9398064220553038,0.9983238465585792,2.0,4.0,1.0369525627125855,55,3,8,0.3210267418798409,0.08178300271201461,0.994490149712565,0.9555981739666195,-0.038891975745945495,0.8830189444122597,1.0148736251606791,0.13185468074841944,55,55,61,21,4,63,4,55
497,low_contrast,100,1339.9481387138367,7.506409542571155,0.6971631186353772,1.6235781168427188,5.0,2.0,4.0,0,5,8,1.734928574924429,0.2457819687615724,0.7259947098432012,0.7879740371747718,0.06197932733157052,0.42820065856223966,0.9747545414561003,0.5465538828938606,0,54,42,0,0,0,3,0
499,skewed_histogram,100,1350.3747386932373,7.809692938818726,0.9489537315735908,1.001996337803822,4.0,2.0,1.0812956560980431,63,2,8,0.5546213751277014,0.035637806656237336,0.8187078909905559,0.8638354605005193,0.04512756950996344,0.9382869989345521,1.0701475507300033,0.1318605517954512,63,11,37,60,4,36,4,63
502,low_contrast,100,1875.0281853675842,7.552179565416104,0.7107761136477949,1.821741658498212,2.0,2.0,3.985064531194947,2,4,8,1.6265293086974886,0.28043938600544865,0.8887295410233249,0.9413554749386831,0.05262593391535819,0.34392480273321024,0.9204048281061242,0.576480025372914,2,11,74,0,2,12,2,2
516,poor_local_contrast,100,1338.610249042511,7.850845493747187,0.9488464051570488,0.9569310448617452,2.0,2.0,1.080005338332326,76,2,8,0.24481536091174583,0.0769546567600331,0.9888090738948754,0.9559144170356523,-0.032894656859223104,0.8274858754247693,0.9040055389897854,0.07651966356501616,76,11,98,11,3,7,3,76
527,skewed_histogram,100,1379.5434250831604,7.479792550611212,0.755447727706278,1.0343847899778058,6.0,3.0,1.762731243973323,54,2,8,0.8519556122019472,0.10756545086631619,0.7453178504408545,0.9194723842957954,0.17415453385494084,0.8520544250182656,1.1194077930372808,0.2673533680190152,54,99,35,3,1,8,1,54
53,poor_local_contrast,100,1337.5554025173187,7.832295222029692,0.9494680580317726,1.021100406830201,2.0,4.0,1.0,4,3,8,0.16343695722591267,0.04967088736040831,0.9881446793784383,0.9562026734008907,-0.031942005977547594,0.8182100622461873,0.9217389906099669,0.10352892836377958,46,4,49,54,4,99,4,46
531,overexposure,100,1338.0603880882263,7.7500136935574595,0.8919061262044511,1.0145226548787896,5.0,2.0,1.4734480207803262,25,2,8,0.883268021713782,0.10661493676895112,0.7203663561954484,0.7846707946263295,0.06430443843088107,0.8152655646289492,1.065541931773741,0.25027636714479173,25,81,19,48,66,38,4,25
534,low_contrast,100,1330.5588824748993,7.691443907422967,0.7901663740928159,1.2221488555253972,4.0,2.0,2.7250889130120783,2,3,8,1.1901922397563656,0.230233155385407,0.7930873601591879,0.8412728920395187,0.04818553188033081,0.616953382945549,0.9807454497158901,0.36379206677034104,2,65,59,4,2,92,32,2
550,low_contrast,100,1530.6550045013428,7.629615365820014,0.6294078515992895,1.6639255119204508,2.0,2.0,4.0,0,3,8,1.5437985654023407,0.34696419657056643,0.7203890956492183,0.8521953551365808,0.13180625948736258,0.4464848021633121,0.9545357680656733,0.5080509659023612,0,52,29,4,0,22,2,0
552,overexposure,100,1386.7832872867584,7.79855719340232,0.9243104161096805,1.0085015544050766,3.0,2.0,1.3093642348023604,55,2,8,0.6777688426180255,0.08070719205881655,0.8252576098901644,0.8562499922782743,0.030992382388109863,0.9035737384748934,1.0931622340643223,0.18958849558942892,55,62,87,72,4,79,4,55
557,skewed_histogram,100,1855.105084180832,7.44484553404815,0.7851827819623264,1.0376239326553982,3.0,4.0,1.605983036798941,77,2,8,0.8112711488176529,0.10469249752989174,0.7519752672178324,0.9288192387260452,0.17684397150821285,0.8736902771545235,1.1103889857094222,0.23669870855489872,77,89,11,4,2,67,38,77
568,underexposure,100,1363.5046317577362,5.006548725381027,0.6252398085128705,1.074706758001065,7.0,7.0,1.5274229284616714,78,3,8,0.9623120727978929,0.07607518301585686,0.2426267646611036,0.4344679816335428,0.19184121697243917,0.5317602377468318,0.696593806870597,0.16483356912376523,78,74,95,35,78,92,20,78
585,low_contrast,100,1365.193983078003,7.570975252649632,0.6734819054581453,1.7873946218064576,2.0,2.0,3.9002403878405447,37,3,8,1.6372554212717239,0.3156093687860554,0.7415314322822703,0.8412583295731448,0.09972689729087458,0.40717112537908534,0.9533841612848548,0.5462130359057695,37,58,36,37,0,74,74,37
592,overexposure,100,1448.3593502044678,7.794008729260359,0.9586553526347824,1.0176234354360831,5.0,2.0,1.0,4,6,8,0.5316740978709653,0.04241405651129987,0.8309579941975358,0.8631115951087301,0.03215360091119435,0.9127786077571985,1.0482402349742697,0.1354616272170711,4,4,89,4,4,78,4,4
593,low_contrast,100,1345.5268630981445,7.722459976976516,0.7298325652679722,1.384904037370633,4.0,2.0,3.1562253286882958,2,2,8,1.2673416789814054,0.24865845506818693,0.8285893302795022,0.8608191663692627,0.03222983608976049,0.5629939835068076,1.0520582473914233,0.48906426388461566,2,60,48,0,40,85,85,2
595,low_contrast,100,1615.8387789726257,7.695843379676464,0.692437627738576,1.619730245690485,3.0,2.0,4.0,5,3,8,1.4616582727388776,0.2882651501323868,0.7756950601169129,0.8373488806179353,0.061653820501022416,0.43086741887544516,0.9935035066205464,0.5626360877451013,5,73,25,5,0,53,2,5
596,skewed_histogram,100,1449.5106196403503,7.750911732837006,0.9507210250297684,1.0079443152190124,4.0,3.0,1.086652104652603,52,2,8,0.6384142802578214,0.023123639605894475,0.8124247737367303,0.8292178376405448,0.01679306390381452,0.9147682176045419,1.0882151166262555,0.17344689902171362,52,23,21,41,4,41,4,52
6,skewed_histogram,100,1385.9460077285767,7.42848117930868,0.7197889799086143,1.082809393838165,7.0,3.0,1.7885818506272244,19,3,8,0.8946682017648495,0.11170829334630705,0.6598791577909535,0.8918349420642565,0.231955784273303,0.7877647754189963,1.1030118673724127,0.3152470919534165,19,97,81,27,3,19,3,19
76,low_contrast,100,1341.8641982078552,7.573744458539544,0.7320232188605695,1.6543283651514684,2.0,3.0,3.5902919654525496,1,4,8,1.441917440130723,0.25775083571705615,0.7709773682133407,0.8510772916678704,0.08009992345452965,0.40593028617911453,0.9575379921498607,0.5516077059707462,1,65,67,0,1,65,1,1
90,low_contrast,100,1670.8900656700134,7.733089684569966,0.6496739999810646,1.5803295270997306,4.0,2.0,4.0,0,4,8,1.6770126053065368,0.3086467735358266,0.7599410120556491,0.8232952257803426,0.06335421372469352,0.45655460665052117,1.0193814171067783,0.5628268104562572,0,80,88,0,0,46,3,0
95,poor_local_contrast,100,1347.9229032993317,7.690997318642992,0.9168883347790018,0.9804553545404834,2.0,2.0,1.2516492229434428,6,3,8,0.3776053066928906,0.06312129168099584,0.9909426973381509,0.9303913185396546,-0.06055137879849626,0.8585730177124025,0.9790698644311145,0.12049684671871208,28,15,6,6,15,6,3,28
