solution_id,param_0,param_1,param_2,objective_0,objective_1,objective_2
0,2.0,3.0,1.0,7.810140610972436,0.9657924718896054,1.0091313071881585
1,2.0,9.0,3.888903113330369,7.949476172842006,0.7719417377183211,0.7831811120645656
2,2.0,9.0,3.894380648353508,7.949476172842006,0.7719417377183211,0.7831811120645656
3,3.0,5.0,3.794068677605388,7.934043730145016,0.7650046335185027,0.8509242985698806
4,2.0,3.0,1.0,7.810140610972436,0.9657924718896054,1.0091313071881585
5,4.0,2.0,2.6606114634220055,7.924830871730691,0.8284427560035937,0.9082673303425624
6,4.0,2.0,1.7922503615185366,7.901603617601176,0.8915088194153235,0.9622403629586473
7,2.0,5.0,4.0,7.941501557883791,0.7835399297964087,0.8395359551597671
8,2.0,7.0,2.9772537429103996,7.931728741864735,0.8059275159840268,0.824099595136921
9,3.0,5.0,2.99413414953513,7.924839662932945,0.7936534188228959,0.8778049281257033
10,4.0,2.0,1.9018551551340068,7.905741540721636,0.8812511719517291,0.953323089232012
11,2.0,2.0,1.3533583925263724,7.8681216651909125,0.9393092399751884,0.9895369179217576
12,4.0,2.0,1.9975578698165248,7.910147936638271,0.8729578059611631,0.9465639789339603
13,4.0,2.0,1.5792786061524686,7.886364862366619,0.9111422750441429,0.9748330582603311
14,4.0,2.0,2.0742398405392746,7.912330852434835,0.866459037099986,0.9416058913486082
15,4.0,2.0,1.5950991719369103,7.889353417198975,0.9096274707173575,0.9740981706955858
16,2.0,5.0,2.807239759439534,7.928485490471469,0.8140877712565571,0.8706557596533381
17,4.0,2.0,1.3831996041717818,7.868926770412597,0.9300741999338761,0.9864426851295607
18,4.0,2.0,2.9921998171157704,7.924832482500879,0.8150132927166396,0.8952264686516455
19,2.0,2.0,1.1306969128257738,7.84850464163337,0.9561926695362157,1.0021322635809036
20,2.0,5.0,2.921020827695841,7.928606730212713,0.8095656677417516,0.866683460719155
21,2.0,5.0,2.7271031278948574,7.925240630214702,0.8177039514295479,0.8755550276475047
22,4.0,2.0,1.6752950484429485,7.892526513143408,0.902123200342595,0.969165932177489
23,4.0,2.0,2.6145386281689382,7.9229880995385775,0.8304516451697903,0.9093240526890984
24,2.0,2.0,1.1122671910449649,7.841208023195284,0.9570658521323062,1.002634130861777
25,2.0,3.0,1.1033244511763647,7.828753995038108,0.9583083957095059,1.0054963935492038
26,4.0,2.0,2.0943355762751232,7.913760066004018,0.8637416337979443,0.9388843849532914
27,2.0,2.0,1.0476821360046527,7.836996078908745,0.9620900619360208,1.0049939428971626
28,4.0,2.0,2.1659801204020774,7.916246868400969,0.8591075988956972,0.9353514920242025
29,2.0,2.0,1.8821483020694239,7.90421950784984,0.8969710852503442,0.9562003769847708
30,4.0,2.0,1.4370958787503205,7.870707236071876,0.9257239526023665,0.983898767485608
31,4.0,2.0,2.992824248899833,7.924832482500879,0.8150132927166396,0.8952264686516455
32,2.0,3.0,1.0833193627060396,7.825035358477965,0.9599062228424974,1.0059121909725157
