solution_id,param_0,param_1,param_2,objective_0,objective_1,objective_2
0,47.0,4.0,1.0552092363905001,7.522455342595039,0.9646070099097586,0.9160871044233962
1,4.0,2.0,3.9794751402256217,7.958691665627962,0.7633857422000123,0.9559135757399204
2,37.0,5.0,1.0,7.5129912098556995,0.9654469757157117,0.9311449651645708
3,37.0,5.0,1.0,7.5129912098556995,0.9654469757157117,0.9311449651645708
4,2.0,5.0,1.0,7.648472222755348,0.9447019426784067,1.0542543585480384
5,50.0,4.0,1.061582646060981,7.522455342595039,0.9646070099097586,0.9160871044233962
6,5.0,2.0,3.734580136394955,7.9569320885043044,0.7639018818938463,0.9483572905598951
7,32.0,6.0,1.0,7.533852619686322,0.9639114165423365,0.9410474399835287
8,31.0,2.0,1.0,7.631048403325751,0.9543785237166559,0.9553275448370785
9,23.0,4.0,1.0098285761625436,7.542225092498892,0.956284798185921,0.9703709403321222
10,4.0,2.0,2.764147187102009,7.941164604600721,0.7879293250212444,0.9868782279635513
11,4.0,2.0,3.2670487883734602,7.953476724061334,0.7709967423608249,0.9684226069918588
12,41.0,2.0,1.0,7.600994201195837,0.9550231271917053,0.9311587548504466
13,4.0,2.0,2.1947370456524546,7.912706960884771,0.8225692748913249,1.0153773729438031
14,4.0,2.0,1.5771960342471814,7.826199619960301,0.8884417785681286,1.0430218704606682
15,32.0,6.0,1.0,7.533852619686322,0.9639114165423365,0.9410474399835287
16,4.0,2.0,2.296585766314814,7.92169717920533,0.8145551204747904,1.0101777541907646
17,4.0,2.0,3.5004346738473813,7.953720991582109,0.7672699257382251,0.962695574763398
18,4.0,2.0,2.231432469754192,7.91370758113419,0.8194106792616286,1.0131613945919375
19,38.0,3.0,1.0,7.576229330123936,0.9583875808758452,0.9341486057735027
20,4.0,2.0,2.0188196310395368,7.899725314839717,0.8390885378410072,1.0247060196168318
21,28.0,4.0,1.0,7.582031700170538,0.9561963778188483,0.9617346630857729
22,4.0,2.0,2.4950087193175996,7.931504756079241,0.8012543427993726,0.9996943490970882
23,9.0,2.0,1.3075741268075345,7.762057651953988,0.9218444780087285,1.0203206183081892
24,4.0,2.0,2.109480054787375,7.905658306365396,0.8299725834922249,1.019062751553113
25,23.0,2.0,1.0,7.641677304797648,0.9536719522762966,0.9769902280642485
26,4.0,2.0,2.445036786980377,7.929573114857857,0.8042887474862563,1.0019794163670963
27,5.0,2.0,1.6237682591003395,7.83703699379388,0.8830080492271504,1.0281760412755763
28,4.0,2.0,1.6782731510705584,7.852623798570541,0.8757299076679674,1.0404878861437872
29,4.0,2.0,2.5913005475122035,7.93587159604793,0.7963731847162431,0.9956849175718921
30,4.0,2.0,2.84572035491454,7.944151426317063,0.783633145720028,0.983105255600863
31,4.0,2.0,1.9869132640960934,7.894991469643023,0.8419445147160427,1.0262565655434455
32,37.0,3.0,1.0,7.576229330123936,0.9583875808758452,0.9341486057735027
33,4.0,2.0,2.6299254345918417,7.937208809324952,0.7930953689380678,0.9932574998720164
34,4.0,2.0,2.1505495237651853,7.908451585233999,0.8261702349901207,1.0180722621215876
35,2.0,3.0,1.0,7.624671787659492,0.9458081406146609,1.0513479402635606
36,4.0,2.0,1.0,7.676214238593781,0.9509533295055252,1.0448593845595915
37,4.0,2.0,2.3516496603861365,7.925934022057907,0.8098976750035954,1.0067973637652508
38,4.0,2.0,2.533152784734878,7.933854036477218,0.7986834908985347,0.9975973245837172
39,4.0,2.0,1.490273519542201,7.808524346138363,0.8976527402677671,1.043873778697972
40,6.0,2.0,1.0259248952359206,7.68677696904634,0.9473945081511366,1.0419106804445737
41,10.0,2.0,1.392856980323498,7.787044733389247,0.9106836258944325,1.0231760896976645
42,4.0,2.0,2.6935901967794194,7.939505775312208,0.7904537839658817,0.9900021104678969
43,4.0,2.0,1.7149461930230574,7.858258220781451,0.8726799835649923,1.0396377543498745
44,5.0,2.0,2.3154989412421707,7.915256858675184,0.8166814704452429,0.9919579058168061
45,2.0,5.0,1.0381727286282654,7.662895693861481,0.9412458410666218,1.0523510092983739
46,10.0,2.0,1.4854462173748626,7.8045989361786825,0.9029050303670604,1.0174545628191238
47,4.0,2.0,3.1636420527438274,7.95154458955081,0.7736108940743307,0.9723786701659922
48,4.0,2.0,1.8884288206018582,7.883430773147998,0.8534643869360041,1.0331766088975145
49,4.0,2.0,1.9081139062625427,7.886145446192532,0.8504740351214951,1.0316098179442414
50,4.0,2.0,2.946276613520352,7.946886702422412,0.7806363040640869,0.9795882499086384
51,5.0,2.0,1.2661741578341106,7.754969631729279,0.9243675918938273,1.03689515437371
52,4.0,2.0,1.65010754842364,7.8485306384833535,0.8796658168142143,1.0410532304328337
53,2.0,2.0,1.4087942975356522,7.782856357592529,0.9054071305906027,1.0478885991896707
54,4.0,2.0,1.8076996694052374,7.871914104646754,0.861545693767168,1.035759443072138
